"","PC1","PC2","PC3","PC4","PC5","PC6"
"alp1",-1.47025123337994,1.93105662564198,-0.6707560028684,-0.456196378719553,-0.0467122839244686,0.0469433412595327
"alp2",-1.73345378379498,1.16741814851581,-0.626239767995865,0.229559853632326,0.421459001338591,0.0662080281152592
"alp3",-1.30871482982336,1.80520815432057,-0.677975397745186,0.232954928887956,-0.972469438324555,0.0580348519771818
"alp4",-1.7433868326492,0.145140601421015,-0.917966947494713,0.730932702843743,-0.135727139626553,0.0863676403738973
"alp5",-1.51376805487849,0.504010954945015,-1.69746429851167,0.29625598447922,-0.578906202501493,0.0724328582117027
"alp6",-1.31391962887255,1.01031619262747,-1.07177708190422,-2.05972545712767,-0.563321150711157,0.0398193065203748
"alp7",-2.06230331890143,-0.133146198855598,0.70634541854991,0.59268073481263,0.692865695680137,0.096212605177982
"alp8",-1.6043121724579,0.901585502955296,0.712193351070232,-0.996349478759391,-0.167210782431924,0.062798221152223
"alp9",-1.46949367128821,1.41630732419761,-1.78880664212791,0.182045637780253,-0.246945673768867,0.0567220733749423
"alp10",-2.05340382034537,0.822601364601924,0.95256622330963,0.0621882131401945,1.23972485213613,0.0764226841457035
"alp11",-1.78944562069976,-2.04582667554766,1.45496311272112,-2.2739640139867,-0.670580035338587,0.0953322403216627
"alp12",-1.77767372732101,0.342395123195602,-0.734625837517362,0.325593474164493,0.183781813563472,0.0791879999358475
"alp13",-1.45752980174034,2.16569964313447,0.754354243194649,-1.06955529173791,-0.118286005559844,0.0434417896810949
"alp14",-1.7866235883496,-1.48401010386961,0.504721304537865,-0.576514301678282,-0.700874015572336,0.102661124088194
"alp15",-1.64809949755531,0.230603624411294,0.272953629504239,0.929090651313488,-0.809771997317707,0.09428582873426
"alp16",-1.82305255755213,0.680406498428683,0.323502537607579,0.983111843642401,0.0971773692144052,0.0875688586695596
"alp17",-1.59951024933718,-0.0787115128459904,-0.533141212239521,-0.672528834601016,-0.492418729936128,0.0751663922367645
"alp18",-2.15623745120129,-0.742530641983796,-0.399548918834078,0.00950691743324583,1.19738110096291,0.0920852957788649
"alp19",-1.78062099399929,-1.12624702109088,-2.73552024344245,0.644931644205473,-0.181401083879432,0.0949570533338887
"alp20",-1.3036667996053,-0.924145126762157,-0.740570746381301,-0.175232231624244,-2.21940687179476,0.0944513550039458
"alp21",-2.02483593505874,1.08307928869124,1.74544425602997,1.6747290501945,0.584472400887353,0.0966685123294075
"alp22",-2.107941836656,-1.14503440877103,-1.01460939136688,1.9856125459373,0.339745575599926,0.11953375542754
"alp23",-1.84991579502884,-0.797905611277699,0.34324758764268,-1.69527697733528,0.275478605992328,0.0772253523915793
"alp24",-1.86345668045125,0.593444769963725,0.197722458630448,-0.65205711074303,0.742485972991267,0.0680021913903812
"alp25",-1.99543633782571,-0.696622073037679,0.267267060845559,-0.0487545397636101,0.434097090739071,0.094895635340211
"alp26",-2.07520920396726,-0.0480863632184288,0.470837428723261,0.841720858377872,0.765279312096576,0.0967122191248072
"alp27",-1.38823388129112,0.716376037463867,0.666702561388125,0.167756883156829,-1.48004596955066,0.0807428755661374
"alp28",-1.34144019545425,-0.295571455920551,-0.986573734504944,-1.42441226043008,-1.31707315273067,0.0679182584942371
"alp29",-1.42590903258159,0.199067748568118,-1.05037866470287,-0.854135248718012,-0.885696297920376,0.0667510375170324
"alp30",-1.55004346932474,0.826437006628209,1.02854092628374,-1.29604055478248,-0.406043163751173,0.0621949577928231
"alp31",-1.92758416899934,0.702627488374066,0.60717960637916,-0.681798850663067,0.973629663047779,0.0678461658319087
"alp32",-1.82400913046345,-0.0749218235755674,-0.367703784630286,1.28671740068224,-0.211976543379852,0.0991821556037942
"alp33",-1.68746037915294,0.0180843389447053,-1.27936707700465,-1.01290666437578,0.185375016166015,0.0652170779573187
"alp34",-1.40851775937553,0.0439852310530199,-0.66376956217541,-1.01561296224565,-1.07237404964823,0.0691926362908739
"alp35",-1.83273583127952,0.728186196320117,1.6818696521334,0.653140679670673,-0.0482732500271039,0.0899804573898224
"alp36",-1.91163129836667,-0.0995513563403945,-1.00739256729075,-0.766219159846419,0.899724783693528,0.0705053010015194
"alp37",-1.75886290742758,0.151539240511514,1.01512250417095,1.38011469994815,-0.705702597704493,0.104477369147586
"alp38",-1.58174236513231,0.788080135054019,1.23480662061363,-0.98398583029152,-0.438236330246521,0.0675841217224196
"alp39",-1.3627143841836,-0.17499034669514,-0.895107294612266,-0.115263780597683,-1.58884181997401,0.0826603791082051
"alp40",-1.35129499104675,-0.224506686159544,-0.740409443767201,-0.729057242380522,-1.50850714957242,0.0766750744088164
"alp41",-1.55129006806438,1.02505357450295,-1.81904626074666,0.229878110295194,-0.118056289067675,0.0628273458354835
"alp42",-2.59999716423149,-1.39988536525765,1.49633466347453,1.35522601732088,1.83051027839316,0.126896593655025
"alp43",-1.73255671226011,0.218607485822514,2.20407850373462,1.5508892012154,-1.10057150739758,0.112017185786884
"alp44",-1.96102063946463,0.503537321847428,1.87183671807646,-1.5500980716293,0.986094780470345,0.066754835823793
"alp45",-1.7052554960296,-1.43285714603462,-0.997685491231557,-1.23779338746397,-0.463408745185035,0.0859937289285788
